game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,inputter,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer,translator
ATL198707280,HOU,ATL,ATL01,1987/07/28,0,0:00PM,night,false,weyel901,monte901,palld901,ripps901,"""Stacy Kaneshiro""","""Rollie Loewen""",unknown,none,0,unknown,-1,unknown,unknown,unknown,145,14941,smitz001,scotm001,,,,
ATL198707290,HOU,ATL,ATL01,1987/07/29,0,0:00PM,night,false,monte901,palld901,ripps901,weyel901,"""Stacy Kaneshiro""","""Rollie Loewen""",unknown,none,0,unknown,-1,unknown,unknown,unknown,173,13161,pulec001,ryann001,garbg001,hubbg001,,
ATL198707300,HOU,ATL,ATL01,1987/07/30,0,0:00PM,night,false,palld901,ripps901,weyel901,monte901,"""Stacy Kaneshiro""","""Rollie Loewen""",unknown,none,0,unknown,-1,unknown,unknown,unknown,160,13490,knepb001,mahlr001,smitd001,,,
ATL198707310,LAN,ATL,ATL01,1987/07/31,0,0:00PM,night,false,bonig901,davib902,wendh901,crawj901,"""Stu Hall""","""Rollie Loewen""",unknown,none,0,unknown,-1,unknown,unknown,unknown,163,33716,valef001,alexd001,,stubf001,,
ATL198708010,LAN,ATL,ATL01,1987/08/01,0,0:00PM,night,false,davib902,wendh901,crawj901,bonig901,"""Widmar""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,197,43804,welcb001,palmd001,younm001,guerp001,,
ATL198708020,LAN,ATL,ATL01,1987/08/02,0,0:00PM,day,false,wendh901,crawj901,bonig901,davib902,"""Stu Hall""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,171,24732,smitz001,howek001,,,,
ATL198708040,SDN,ATL,ATL01,1987/08/04,0,0:00PM,night,false,crawj901,tatat901,davib902,wendh901,"""Kaneshiro""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,184,7185,pulec001,showe001,,hubbg001,,
ATL198708050,SDN,ATL,ATL01,1987/08/05,0,0:00PM,night,false,tatat901,davib902,wendh901,crawj901,"""Kaneshiro""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,142,10943,jonej002,alexd001,gossr001,tempg001,,
ATL198708060,SDN,ATL,ATL01,1987/08/06,0,0:00PM,day,false,davib902,wendh901,crawj901,tatat901,"""Kaneshiro""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,159,7671,mccul001,garbg001,gossr001,santb001,,
ATL198708180,CHN,ATL,ATL01,1987/08/18,0,0:00PM,night,false,steld901,grege901,davig901,ripps901,"""O'Donnell""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,187,17469,mahlr001,lynce001,ackej001,jamed001,,
ATL198708190,CHN,ATL,ATL01,1987/08/19,0,0:00PM,day,false,grege901,davig901,ripps901,steld901,"""O'Donnell""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,169,10523,sands001,pulec001,,quinl001,,
ATL198708200,CHN,ATL,ATL01,1987/08/20,0,0:00PM,day,false,davig901,ripps901,steld901,grege901,"""O'Donnell""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,198,11647,ackej001,moyej001,,murpd001,,
ATL198708210,PIT,ATL,ATL01,1987/08/21,0,0:00PM,night,false,poncl901,rungp901,engeb901,westj901,"""Sopp""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,159,15783,smitz001,smilj001,olwie001,perrg001,,
ATL198708220,PIT,ATL,ATL01,1987/08/22,0,0:00PM,night,false,rungp901,engeb901,westj901,poncl901,"""Sopp""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,160,22173,glavt001,walkb001,,hubbg001,,
ATL198708230,PIT,ATL,ATL01,1987/08/23,0,0:00PM,day,false,engeb901,westj901,poncl901,rungp901,"""Kaneshiro""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,161,10699,palmd001,bielm001,,oberk001,,
ATL198709040,MON,ATL,ATL01,1987/09/04,0,0:00PM,night,false,pullf901,ripps901,demud901,mcshj901,"""Paul Brown""","""Rollie Loewen""",unknown,none,0,unknown,-1,unknown,unknown,unknown,168,4886,mahlr001,heatn001,,virgo001,,
ATL198709050,MON,ATL,ATL01,1987/09/05,0,0:00PM,night,false,ripps901,demud901,mcshj901,pullf901,"""Stacy Kaneshiro""","""Rollie Loewen""",unknown,none,0,unknown,-1,unknown,unknown,unknown,158,11805,martd001,coffk001,burkt001,reedj001,,
ATL198709060,MON,ATL,ATL01,1987/09/06,0,0:00PM,day,false,demud901,mcshj901,pullf901,ripps901,"""Stacy Kaneshiro""","""Rollie Loewen""",unknown,none,0,unknown,-1,unknown,unknown,unknown,157,8617,youmf001,smitz001,heskj001,law-v001,,
ATL198709070,SDN,ATL,ATL01,1987/09/07,0,0:00PM,day,false,westj901,marsr901,rungp901,engeb901,"""Stacy Kaneshiro""","""Rollie Loewen""",unknown,none,0,unknown,-1,unknown,unknown,unknown,142,5295,jonej002,glavt001,,martc001,,
ATL198709080,SDN,ATL,ATL01,1987/09/08,0,0:00PM,night,false,marsr901,rungp901,engeb901,westj901,"""Stacy Kaneshiro""","""Rollie Loewen""",unknown,none,0,unknown,-1,unknown,unknown,unknown,139,2701,smitp001,white001,ackej001,murpd001,,
ATL198709090,SDN,ATL,ATL01,1987/09/09,0,0:00PM,night,false,rungp901,engeb901,westj901,marsr901,"""Marc Bowman""","""Rollie Loewen""",unknown,none,0,unknown,-1,unknown,unknown,unknown,146,2501,palmd001,nolte001,ackej001,virgo001,,
ATL198709110,LAN,ATL,ATL01,1987/09/11,0,0:00PM,night,false,quicj901,willc901,kiblj901,bonig901,"""Stacy Kaneshiro""","""Rollie Loewen""",unknown,none,0,unknown,-1,unknown,unknown,unknown,157,11252,valef001,coffk001,,marsm001,,
ATL198709120,LAN,ATL,ATL01,1987/09/12,0,0:00PM,day,false,willc901,kiblj901,bonig901,quicj901,"""Guzman""","""Berman""",unknown,none,0,unknown,-1,unknown,unknown,unknown,219,14090,ackej001,penaa001,,grifk001,,
ATL198709130,LAN,ATL,ATL01,1987/09/13,0,0:00PM,day,false,kiblj901,bonig901,quicj901,willc901,"""Michael Fraser""","""Rollie Loewen""",unknown,none,0,unknown,-1,unknown,unknown,unknown,150,8870,herso001,smitp001,haveb001,marsm001,,
ATL198709140,CIN,ATL,ATL01,1987/09/14,0,0:00PM,night,false,ripps901,demud901,mcshj901,pullf901,"""Michael J. Millett""","""Rollie Loewen""",unknown,none,0,unknown,-1,unknown,unknown,unknown,146,4848,glavt001,hoffg002,ackej001,halla001,,
ATL198709150,CIN,ATL,ATL01,1987/09/15,0,0:00PM,night,false,demud901,mcshj901,pullf901,ripps901,"""Stacy Kaneshiro""","""Rollie Loewen""",unknown,none,0,unknown,-1,unknown,unknown,unknown,166,4708,robir001,palmd001,,parkd001,,
ATL198709220,HOU,ATL,ATL01,1987/09/22,0,0:00PM,night,false,grege901,davig901,harvd901,steld901,"""Paul Debbas""","""Rollie Loewen""",unknown,none,0,unknown,-1,unknown,unknown,unknown,152,4056,coffk001,knepb001,caryc001,blauj001,,
ATL198709230,HOU,ATL,ATL01,1987/09/23,0,0:00PM,night,false,davig901,harvd901,steld901,grege901,"""David Annis""","""Rollie Loewen""",unknown,none,0,unknown,-1,unknown,unknown,unknown,154,2977,ackej001,smitd001,,,,
ATL198709240,HOU,ATL,ATL01,1987/09/24,0,0:00PM,day,false,harvd901,steld901,grege901,davig901,"""Stacy Kaneshiro""","""Rollie Loewen""",unknown,none,0,unknown,-1,unknown,unknown,unknown,196,3191,ackej001,heatj001,,murpd001,,
ATL198709250,SFN,ATL,ATL01,1987/09/25,0,0:00PM,night,false,davib902,crawj901,tatat901,wendh901,"""Marc Bowman""","""Rollie Loewen""",unknown,none,0,unknown,-1,unknown,unknown,unknown,175,6520,krukm001,glavt001,,krukm001,,
ATL198709260,SFN,ATL,ATL01,1987/09/26,0,0:00PM,night,false,crawj901,tatat901,wendh901,davib902,"""Marc Bowman""","""Rollie Loewen""",unknown,none,0,unknown,-1,unknown,unknown,unknown,193,15837,pulec001,reusr001,assep001,perrg001,,
ATL198709270,SFN,ATL,ATL01,1987/09/27,0,0:00PM,day,false,tatat901,wendh901,davib902,crawj901,"""Marc Bowman""","""Rollie Loewen""",unknown,none,0,unknown,-1,unknown,unknown,unknown,190,26019,pricj001,caryc001,,maldc001,,
NYA198704130,CLE,NYA,NYC16,1987/04/13,0,0:00PM,day,true,reedr901,hirsj901,garcr901,merrd901,"""Craig Christmann""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,165,55612,hudsc001,swing001,,kittr001,,
NYA198704140,CLE,NYA,NYC16,1987/04/14,0,0:00PM,night,true,hirsj901,garcr901,merrd901,reedr901,"""Craig Christmann""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,203,20129,guanc001,carls001,,skinj001,,
NYA198704150,CLE,NYA,NYC16,1987/04/15,0,0:00PM,night,true,garcr901,merrd901,reedr901,hirsj901,"""Craig Christmann""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,161,20051,rhodr001,waddt001,righd001,winfd001,,
NYA198704180,KCA,NYA,NYC16,1987/04/18,0,0:00PM,day,true,brinj901,coont901,reilm901,welkt901,"""Craig Christmann""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,207,22053,righd001,farrs001,,paglm001,,
NYA198704191,KCA,NYA,NYC16,1987/04/19,1,0:00PM,day,true,coont901,reilm901,welkt901,brinj901,"""Craig Christmann""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,167,0,hudsc001,leibc001,,winfd001,,
NYA198704192,KCA,NYA,NYC16,1987/04/19,2,0:00PM,day,true,reilm901,welkt901,brinj901,coont901,"""Craig Christmann""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,142,40939,clemp001,gubim001,righd001,pasqd001,,
NYA198704200,DET,NYA,NYC16,1987/04/20,0,0:00PM,night,true,welkt901,brinj901,coont901,reilm901,"""Craig Christmann""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,184,20111,rhodr001,morrj001,righd001,mattd001,,
NYA198704210,DET,NYA,NYC16,1987/04/21,0,0:00PM,night,true,brinj901,coont901,reilm901,welkt901,"""Craig Christmann""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,138,25148,niekj001,terrw001,guanc001,,,
NYA198704220,DET,NYA,NYC16,1987/04/22,0,0:00PM,night,true,coont901,reilm901,welkt901,brinj901,"""Craig Christmann""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,162,21091,shirb001,tanaf001,righd001,hendr001,,
NYA198705080,MIN,NYA,NYC16,1987/05/08,0,0:00PM,night,true,kaisk901,morrd901,phild901,pales901,"""Craig Christmann""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,187,25921,guanc001,rearj001,,paglm001,,
NYA198705090,MIN,NYA,NYC16,1987/05/09,0,0:00PM,night,true,morrd901,phild901,pales901,kaisk901,"""Bill Jensen""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,165,27220,stral001,rasmd001,rearj001,newma001,,
NYA198705100,MIN,NYA,NYC16,1987/05/10,0,0:00PM,day,true,phild901,pales901,kaisk901,morrd901,"""Skip Seeger""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,159,41691,hudsc001,smitm002,,wardg001,,
NYA198705110,CHA,NYA,NYC16,1987/05/11,0,0:00PM,night,true,evanj901,bremn901,clara901,cousd901,"""Don Zminda""","""Don Zminda""",unknown,none,0,unknown,-1,unknown,unknown,unknown,164,20236,rhodr001,bannf001,righd001,sakal001,,
NYA198705120,CHA,NYA,NYC16,1987/05/12,0,0:00PM,night,true,bremn901,clara901,cousd901,evanj901,"""Don Zminda""","""Don Zminda""",unknown,none,0,unknown,-1,unknown,unknown,unknown,240,20634,guanc001,thigb001,,randw001,,
NYA198705130,TEX,NYA,NYC16,1987/05/13,0,0:00PM,night,true,clara901,cousd901,evanj901,bremn901,"""Craig Christmann""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,177,22040,guzmj001,johnt001,mohod001,slaud001,,
NYA198705140,TEX,NYA,NYC16,1987/05/14,0,0:00PM,day,true,cousd901,evanj901,bremn901,clara901,"""Craig Christmann""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,189,22635,rasmd001,corre001,,hendr001,,
NYA198705270,SEA,NYA,NYC16,1987/05/27,0,0:00PM,night,true,scotd901,cobld901,mccol901,denkd901,"""Arnie Braunstein""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,214,26741,guetl001,guidr001,trujm001,valld001,,
NYA198705280,SEA,NYA,NYC16,1987/05/28,0,0:00PM,night,true,cobld901,mccol901,denkd901,scotd901,"""Arnie Braunstein""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,172,20105,rhodr001,moorm001,righd001,wardg001,,
NYA198705290,OAK,NYA,NYC16,1987/05/29,0,0:00PM,night,true,mccol901,denkd901,scotd901,cobld901,"""Carmen Corica""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,189,30270,younc001,rasmd001,,cansj001,,
NYA198705300,OAK,NYA,NYC16,1987/05/30,0,0:00PM,day,true,denkd901,scotd901,cobld901,mccol901,"""Arnie Braunstein""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,179,28790,anduj001,niekj001,howej001,philt001,,
NYA198705310,OAK,NYA,NYC16,1987/05/31,0,0:00PM,day,true,scotd901,cobld901,mccol901,denkd901,"""Skip Seeger""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,169,55034,johnt001,ecked001,,meacb001,,
NYA198706010,CAL,NYA,NYC16,1987/06/01,0,0:00PM,night,true,voltv901,bremn901,barnl901,koscg901,"""A. Braunstein""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,177,21154,wittm001,hudsc001,,decid001,,
NYA198706020,CAL,NYA,NYC16,1987/06/02,0,0:00PM,night,true,bremn901,barnl901,koscg901,voltv901,"""Carmen Corica""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,161,23552,righd001,frasw001,,paglm001,,
NYA198706030,CAL,NYA,NYC16,1987/06/03,0,0:00PM,night,true,barnl901,roe-r901,voltv901,bremn901,"""Carmen Corica""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,181,18244,bordr001,suttd001,,paglm001,,
NYA198706080,TOR,NYA,NYC16,1987/06/08,0,0:00PM,night,true,hirsj901,garcr901,merrd901,reedr901,"""Mark Capaldi""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,185,25526,stied001,rhodr001,,barfj001,,
NYA198706090,TOR,NYA,NYC16,1987/06/09,0,0:00PM,night,true,garcr901,merrd901,reedr901,hirsj901,"""Carmen Corica""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,196,29765,ceruj001,guidr001,,barfj001,,
NYA198706100,TOR,NYA,NYC16,1987/06/10,0,0:00PM,night,true,merrd901,reedr901,hirsj901,garcr901,"""Carmen Corica""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,188,26806,key-j001,johnt001,henkt001,bellg001,,
NYA198706120,MIL,NYA,NYC16,1987/06/12,0,0:00PM,night,true,shulj901,kaisk901,joycj901,younl901,"""Skip Seeger""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,178,31789,rasmd001,crimc001,,winfd001,,
NYA198706130,MIL,NYA,NYC16,1987/06/13,0,0:00PM,night,true,kaisk901,joycj901,younl901,shulj901,"""Gary Magee""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,145,30231,rhodr001,nievj001,righd001,wardg001,,
NYA198706140,MIL,NYA,NYC16,1987/06/14,0,0:00PM,day,true,joycj901,younl901,shulj901,kaisk901,"""Carmen Corica""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,171,50351,plesd001,righd001,,schrb001,,
NYA198706150,BAL,NYA,NYC16,1987/06/15,0,0:00PM,night,true,younl901,clara901,mckej901,mcclt901,"""Agnes Geraghty""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,170,20313,johnt001,belle001,clemp001,ceror001,,
NYA198706160,BAL,NYA,NYC16,1987/06/16,0,0:00PM,night,true,clara901,mckej901,mcclt901,younl901,"""Arnie Braunstein""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,200,28292,bordr001,willm004,righd001,randw001,,
NYA198706170,BAL,NYA,NYC16,1987/06/17,0,0:00PM,night,true,mckej901,mcclt901,younl901,clara901,"""Arnie Braunstein""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,153,30267,rasmd001,boddm001,clemp001,wardg001,,
NYA198706180,BAL,NYA,NYC16,1987/06/18,0,0:00PM,night,true,mcclt901,younl901,clara901,mckej901,"""Carmen Corica""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,166,23225,rhodr001,mcgrs001,stodt001,wardg001,,
NYA198706260,BOS,NYA,NYC16,1987/06/26,0,0:00PM,night,true,phild901,pales901,morrd901,tscht901,"""B. Wolven""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,260,45123,stodt001,schic001,,tollw001,,
NYA198706270,BOS,NYA,NYC16,1987/06/27,0,0:00PM,night,true,pales901,morrd901,tscht901,phild901,"""Skip Seeger""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,176,47829,tewkb001,boydo001,,mattd001,,
NYA198706280,BOS,NYA,NYC16,1987/06/28,0,0:00PM,day,true,morrd901,tscht901,phild901,pales901,"""R Perrotti""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,163,54172,nippa001,rhodr001,,buckb001,,
NYA198707031,TEX,NYA,NYC16,1987/07/03,1,0:00PM,night,true,cousd901,johnm901,hendt901,kaisk901,"""Dom Durante""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,174,0,wittb001,tewkb001,,browb002,,
NYA198707032,TEX,NYA,NYC16,1987/07/03,2,0:00PM,night,true,johnm901,hendt901,kaisk901,cousd901,"""Braunstein""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,146,43856,rhodr001,guzmj001,righd001,easlm001,,
NYA198707040,TEX,NYA,NYC16,1987/07/04,0,0:00PM,day,true,hendt901,kaisk901,cousd901,johnm901,"""Don Yeager,601""","""Bob Levittan/Townsend""",unknown,none,0,unknown,-1,unknown,unknown,unknown,196,33214,rasmd001,harrg001,righd001,wardg001,,"""Bob Levittan/Townsend"""
NYA198707050,TEX,NYA,NYC16,1987/07/05,0,0:00PM,day,true,kaisk901,cousd901,johnm901,hendt901,"""Carmen Corica""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,191,34080,russj001,bordr001,,stanm002,,
NYA198707060,MIN,NYA,NYC16,1987/07/06,0,0:00PM,night,true,koscg901,roe-r901,barnl901,voltv901,"""Bill Jensen""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,147,20141,violf001,guidr001,,brunt001,,
NYA198707070,MIN,NYA,NYC16,1987/07/07,0,0:00PM,night,true,roe-r901,barnl901,voltv901,koscg901,"""Carmen Corica""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,191,27697,stodt001,athek001,,,,
NYA198707080,MIN,NYA,NYC16,1987/07/08,0,0:00PM,day,true,barnl901,voltv901,koscg901,craft901,"""Bill Jensen""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,204,38168,rhodr001,smitm002,clemp001,salam001,,
NYA198707090,CHA,NYA,NYC16,1987/07/09,0,0:00PM,night,true,voltv901,koscg901,roe-r901,barnl901,"""Zminda""","""Zminda""",unknown,none,0,unknown,-1,unknown,unknown,unknown,175,26255,dotsr001,tewkb001,jameb001,fiskc001,,
NYA198707100,CHA,NYA,NYC16,1987/07/10,0,0:00PM,night,true,koscg901,roe-r901,barnl901,voltv901,"""Zminda""","""Zminda""",unknown,none,0,unknown,-1,unknown,unknown,unknown,188,27123,rasmd001,niels001,,mattd001,,
NYA198707110,CHA,NYA,NYC16,1987/07/11,0,0:00PM,day,true,roe-r901,barnl901,voltv901,koscg901,"""Zminda""","""Zminda""",unknown,none,0,unknown,-1,unknown,unknown,unknown,336,45528,longb002,clemp001,,hilld001,,
NYA198707120,CHA,NYA,NYC16,1987/07/12,0,0:00PM,day,true,barnl901,voltv901,koscg901,roe-r901,"""Zminda""","""Zminda""",unknown,none,0,unknown,-1,unknown,unknown,unknown,164,33723,johnt001,bannf001,,cotth001,,
NYA198707280,KCA,NYA,NYC16,1987/07/28,0,0:00PM,night,true,shulj901,mckej901,mcclt901,younl901,"""Bill James""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,140,36813,rhodr001,gubim001,,,,
NYA198707290,KCA,NYA,NYC16,1987/07/29,0,0:00PM,day,true,mckej901,mcclt901,younl901,shulj901,"""Skip Seeger""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,182,45131,stodt001,jackd001,righd001,paglm001,,
NYA198707300,KCA,NYA,NYC16,1987/07/30,0,0:00PM,night,true,mcclt901,younl901,shulj901,mckej901,"""McCrary""","""Zminda""",unknown,none,0,unknown,-1,unknown,unknown,unknown,158,33117,johnt001,blacb001,stodt001,,,
NYA198707310,DET,NYA,NYC16,1987/07/31,0,0:00PM,night,true,bremn901,kaisk901,cobld901,scotd901,"""Arnie Braunstein""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,187,50214,righd001,hennm001,,wardg001,,
NYA198708010,DET,NYA,NYC16,1987/08/01,0,0:00PM,day,true,kaisk901,cobld901,scotd901,bremn901,"""Skip Seeger""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,191,55103,tanaf001,rasmd001,,gibsk001,,
NYA198708020,DET,NYA,NYC16,1987/08/02,0,0:00PM,day,true,cobld901,scotd901,bremn901,kaisk901,"""Brian Murray""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,187,46212,rhodr001,robij002,righd001,easlm001,,
NYA198708140,CLE,NYA,NYC16,1987/08/14,0,0:00PM,night,true,bremn901,voltv901,kaisk901,roe-r901,"""Jim Saarda""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,170,35201,candt001,arnsb001,joned001,jacob001,,
NYA198708150,CLE,NYA,NYC16,1987/08/15,0,0:00PM,night,true,voltv901,kaisk901,roe-r901,bremn901,"""Brian Murray""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,194,38930,rasmd001,schrk001,stodt001,skinj001,,
NYA198708160,CLE,NYA,NYC16,1987/08/16,0,0:00PM,day,true,kaisk901,roe-r901,bremn901,voltv901,"""Wes Tervo""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,177,38807,yettr001,guidr001,joned001,snydc001,,
NYA198708280,SEA,NYA,NYC16,1987/08/28,0,0:00PM,night,true,scotd901,mccol901,craft901,denkd901,"""Arnie Braunstein""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,181,22095,trujm001,hudsc001,,davia002,,
NYA198708291,SEA,NYA,NYC16,1987/08/29,1,0:00PM,night,true,scotd901,mccol901,craft901,denkd901,"""Wes Teno""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,173,0,langm001,rhodr001,,kingm001,,
NYA198708292,SEA,NYA,NYC16,1987/08/29,2,0:00PM,night,true,mccol901,craft901,denkd901,scotd901,"""Wes Teno""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,144,37276,johnt001,campm001,righd001,easlm001,,
NYA198708300,SEA,NYA,NYC16,1987/08/30,0,0:00PM,day,true,craft901,denkd901,scotd901,mccol901,"""Wes Teno""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,157,37854,gullb001,moorm001,righd001,pasqd001,,
NYA198708310,OAK,NYA,NYC16,1987/08/31,0,0:00PM,night,true,phild901,pales901,morrd901,clara901,"""Wes Teno""","""Bob Levittan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,158,25597,guidr001,younc001,stodt001,kittr001,,
NYA198709010,OAK,NYA,NYC16,1987/09/01,0,0:00PM,night,true,pales901,morrd901,clara901,phild901,"""Braunstein""","""Segrin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,188,31170,ontis001,hudsc001,,lansc001,,
NYA198709020,OAK,NYA,NYC16,1987/09/02,0,0:00PM,night,true,morrd901,clara901,phild901,pales901,"""Braunstein""","""Segrin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,217,33619,righd001,honer001,,roysj001,,
